position;post_id;post_by;post_text;post_published;comment_id;comment_by;is_reply;comment_message;comment_published;comment_like_count
2_12;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154224812958711;87b1e3a740673a1a600f11e9e967cf2a35e4f30f;0;Noi ci siamo stati poche settimane fa parlando con amici ho scoperto che tanti non sanno neanche che esiste questo sito, qualcuno poi è andato con la famiglia vedendo le foto che avevo pubblicato su fb. A me è piaciuto il percorso ma avevano da qualche giorno tagliato l erba che non era stata ammucchiata e quindi si camminava senza vedere bene dove mettevi i piedi;2016-05-16T17:05:57+0000;0
2_13;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154223996118711;84ba85ba2786baaa2c3b0be23b65857add0e14ce;0;Anche i fondali offrono la testimonianza di un rigoroso passato, con immersioni su anfore e ancore di varie epoche.;2016-05-16T08:26:29+0000;4
2_14;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154227814838711;a31837082cd93f2a8d13d74231c93ee6e692e8c4;0;Grande sud. In questo meraviglioso lembo di terra si respira arte, natura, culturs (parco del Cilento, i naturalisti greci, Paes tum, Palinuro...devo continuare? ) Da visitare almeno una volta nella vita.;2016-05-18T01:15:32+0000;0
2_15;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154225945863711;a28bd0d47abed8a6a94a176e94edfed3b544d099;1;Mi auguro che Lei abbia scritto al Prefetto di Salerno ed al Ministero,perché quanto da Lei riscontrato e' uno scandalo.-;2016-05-17T06:19:31+0000;0
2_16;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154224291658711;7009d1ac42ed6c7d7b1be1b6ce786e63ee4f4f43;0;Peccato in due stagioni non sono mai riuscito ad entrare. ....sempre chiuso ??;2016-05-16T12:14:49+0000;0
2_17;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154225897653711;be04a282a1423a1951945265c842ec10003e33dc;0;Il Cilento Terra di meraviglie, scavi di Velia ad Ascea e Museo Vivo del Mare a Pioppi, un incanto da visitare;2016-05-17T05:32:47+0000;0
2_18;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154225119233711;1ac3cfb81797405e8564c9e8dca6f37a1b73c06a;0;Grandiosa e meravigliosa Città...ELEA...VELIA... Un dono degli Dei per Noi comuni mortali... Meraviglie della Storia e della Natura!!!;2016-05-16T19:57:41+0000;2
2_19;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154224883938711;ea9a3d80b1860c513dfc4ca644b412b925d9a75c;0;Ci son stata diverse volte e li scenario che si crea quando si assiste ad una rappresentazione teatrale in lingua greca è davvero suggestivo!;2016-05-16T17:51:38+0000;3
2_20;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154224172673711;3557bf775504084b95a2cdb0b3d244435479da59;0;Non ne sapevo l'esistenza!!!! Bellissimo....bisogna assolutamente andarci!!!!;2016-05-16T10:57:52+0000;0
2_21;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154223997803711;55b800c8c8a397cad5f8ebd9499f2ff617996678;0;segnalo ebook fotografico del Cilento dove si parla di questa splendida città: https://www.amazon.it/Nel-Cilento-Campania-Valeria-Canavesi-ebook/dp/B01DOAXIAG?ie=UTF8&qid=1463387319&ref_=sr_1_1&s=digital-text&sr=1-1;2016-05-16T08:28:53+0000;5
2_22;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154225943963711;a28bd0d47abed8a6a94a176e94edfed3b544d099;0;Se ne avete voglia leggetevi il mio commento a quanto scritto da Luigia Gallucci.-;2016-05-17T06:17:04+0000;0
2_23;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154224627618711;7f7ab67db0ca1462a0260c5d497ddf5d68b7c0dd;0;Grazie dei suggerimenti e delle belle foto;2016-05-16T15:26:42+0000;0
2_24;171645503710_10154223947508711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dall_antica città di Elea-Velia #Salerno L’antica città di Elea_ che deriva il suo nome dalla sorgente locale Hyele_ fu fondata intorno al 540 a.C. da un gruppo di esuli provenienti dalla città greca di Focea_ nell’attuale Turchia_ occupata dai Persiani. La città_ nota nel V sec. soprattutto per le figure di Parmenide e Zenone_ fondatori della scuola filosofica eleatica_ raggiunge un periodo di grande sviluppo in età ellenistica e in gran parte dell’età romana (fine IV a.C. – V sec. d.C.)_ quando il suo nome viene modificato in Velia. Con il Medioevo l’abitato si ritira sull’Acropoli_ dove viene costruito un castello. Le strutture architettoniche della città antica sono immerse in una vasta area di macchia mediterranea e di rigogliosi uliveti costituendo uno splendido connubio tra archeologia e natura. Scopriamo di più su http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150685&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;2016-05-16T07:54:03+0000;10154223947508711_10154224126598711;c176995923cc143462c91ca6c248f30135f16668;0;Il tutto bellissimo e interessantissimo!4Grazie!;2016-05-16T10:14:57+0000;0
