tipo;by;post_message;picture;link;link_domain;post_published;post_published_unix;post_published_sql;likes;likes_count_fb;comments_count_fb;comments_all;comments_base;comments_replies;shares;comment_likes;engagement;post_id;post_link
photo;post_page_171645503710;#Buongiorno da Palazzo Reale_ #Torino. Una storia lunga oltre cinque secoli e il contributo più grandi architetti del Barocco italiano per un edificio che ha visto aggiunte e miglioramenti nel corso dei secoli e il riconoscimento di patrimonio UNESCO nel 1997.  È nel 1584 che Carlo Emanuele I affida all’architetto Ascanio Vittozzi l_incarico della costruzione di una nuova residenza reale. Nel corso del Seicento l_edificio si impreziosisce_ grazie all’intervento al primo piano nelle sale di parata degli architetti Carlo e Amedeo di Castellamonte_ due tra i maggiori esponenti del barocco piemontese. Nella seconda metà del XVII secolo viene invece avviata la sistemazione dei Giardini Reali_ situati nell_area retrostante il palazzo: ancora oggi_ nonostante i numerosi interventi_ l_impianto conserva le tracce del progetto originale di André le Nôtre_ architetto di fiducia di Luigi XIV che ha progettato anche il parco che circonda la reggia di Versailles. Scopriamolo insieme su http://www.poloreale.beniculturali.it/palazzo/ #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1924126_10154066401693711_7370642334980511763_n.jpg?oh=858b469f9b5c4823a5dce0a9c2bf267d&oe=57DF7FB2;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154066401693711/?type=3;facebook.com;2016-03-21T09:11:30+0000;1458551490;21/03/2016 10:11;613;619;13;13;9;4;116;7;749;171645503710_10154066401783711;https://www.facebook.com/MIBACT/posts/10154066401783711
photo;post_page_171645503710;Il fine settimana di #Pasqua apre al pubblico a Paestum_ dopo 20 anni_ il tempio cosiddetto di Nettuno! Da non perdere!  Parco Archeologico Paestum #Salerno;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1526804_976923992398121_5829058114938018147_n.jpg?oh=0250f71e982a740b2febf11a90852902&oe=57CFD177;https://www.facebook.com/891719437585244/photos/a.894765743947280.1073741849.891719437585244/976923992398121/?type=3;facebook.com;2016-03-20T17:46:42+0000;1458496002;20/03/2016 18:46;970;978;31;31;22;9;0;16;1017;171645503710_10154064182358711;https://www.facebook.com/MIBACT/posts/10154064182358711
photo;post_page_171645503710;Buon inizio #primavera ...in anticipo!  Primavera di Botticelli_ Gallerie degli Uffizi - Firenze;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/156217_10154063072093711_8833267581462171049_n.jpg?oh=52ea730b659c5c39af5901d3a082d419&oe=57E368A6;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154063072093711/?type=3;facebook.com;2016-03-20T09:20:36+0000;1458465636;20/03/2016 10:20;2125;2145;13;13;13;0;874;4;3016;171645503710_10154063072093711;https://www.facebook.com/MIBACT/posts/10154063072093711:0
photo;post_page_171645503710;Buona festa del papà!  Buon S. Giuseppe!  In foto: San Giuseppe_ Guido Reni Palazzo Barberini. Galleria Nazionale d_Arte Antica_ Roma.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10258538_10154059832263711_4654632132127838764_n.jpg?oh=84b6a5aca15f4d31689a287c31564c58&oe=57A5F88F;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154059832263711/?type=3;facebook.com;2016-03-19T07:44:31+0000;1458373471;19/03/2016 08:44;380;385;1;0;0;0;153;0;533;171645503710_10154059832263711;https://www.facebook.com/MIBACT/posts/10154059832263711:0
photo;post_page_171645503710;Riaprono i Giardini Reali a #Torino.  Lunedì 21 marzo la presentazione.  Musei Reali Torino Abbonamento Musei Torino Piemonte;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12832330_10154057130333711_8285958944548695316_n.jpg?oh=ed6539255b71efc0467f7dc8115fe16f&oe=57E439A2;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154057130333711/?type=3;facebook.com;2016-03-18T11:57:16+0000;1458302236;18/03/2016 12:57;657;667;24;24;16;8;246;8;935;171645503710_10154057130333711;https://www.facebook.com/MIBACT/posts/10154057130333711:0
photo;post_page_171645503710;#Buongiorno dall_anfiteatro Flavio di Pozzuoli_ #Napoli.  L_anfiteatro Flavio è la terza arena per dimensioni del mondo romano_ dopo quelle di Roma e Capua_ testimonianza della tecnica straordinaria raggiunta dall_ingegneria antica. Era collocato nei pressi dell_incrocio delle strade provenienti da Napoli_ da Capua e da Cuma. Ha tre ordini sovrapposti_ quattro ingressi maggiori e dodici secondari e una cavea per circa 40.000 spettatori. L_anfiteatro era anche centro della vita urbana: nelle gallerie sotto l_ambulacro esterno c_ erano luoghi di culto e sedi di molte associazioni professionali_ note attraverso iscrizioni. Suggestiva è la visita dei sotterranei che mostrano la complessa organizzazione dei servizi per il funzionamento degli spettacoli. Nell_arena si svolsero i primi martirii cristiani.  Scopriamo Di più su http://www.cir.campania.beniculturali.it/luoghi-della-cultura/anfiteatro-flavio #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10583807_10154056822798711_1700402056149251452_n.jpg?oh=8d944f9680052a995d16e83fd355c46d&oe=57A1671A;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154056822798711/?type=3;facebook.com;2016-03-18T08:58:30+0000;1458291510;18/03/2016 09:58;1138;1147;31;31;22;9;441;21;1631;171645503710_10154056825983711;https://www.facebook.com/MIBACT/posts/10154056825983711
photo;post_page_171645503710;Paolina Borghese (1805-1808) | Antonio Canova Galleria Borghese - Roma I dettagli su: http://galleriaborghese.beniculturali.it/index.php?it/123/canova-paolina-borghese;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1618566_10154054436638711_6382795325826281138_n.jpg?oh=adad6256d94e1506efb1a644f4be97ff&oe=57DD9E33;https://www.facebook.com/MIBACT/photos/a.10150657459338711.412067.171645503710/10154054436638711/?type=3;facebook.com;2016-03-17T16:15:04+0000;1458231304;17/03/2016 17:15;979;992;23;23;22;1;252;13;1267;171645503710_10154054437438711;https://www.facebook.com/MIBACT/posts/10154054437438711
photo;post_page_171645503710;Opportunità creative per le scuole italiane! Scopriamo di più da MIUR Social.;https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/7782_520182771477043_2275022682910704576_n.png?oh=358ec598f4d1d2d28e1af9fafdf7cafe&oe=57D0F5AC;https://www.facebook.com/MIURsocial/photos/a.112735808888410.19218.100924280069563/520182771477043/?type=3;facebook.com;2016-03-17T15:25:32+0000;1458228332;17/03/2016 16:25;119;120;7;7;7;0;1;11;138;171645503710_10154054299403711;https://www.facebook.com/MIBACT/posts/10154054299403711
photo;post_page_171645503710;#Auguri Italia! 155 anni di #UnitadItalia.  L_anniversario dell_Unità d_Italia viene fatto coincidere con il 17 marzo_ data che richiama la proclamazione del Regno d_Italia (17 marzo 1861).;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10392209_10154053538383711_8842283918174891225_n.jpg?oh=1c2382ae18d6498a5ef89df6aa2257c6&oe=57E2E3C2;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154053538383711/?type=3;facebook.com;2016-03-17T09:54:52+0000;1458208492;17/03/2016 10:54;2604;2619;93;91;70;21;2381;182;5258;171645503710_10154053542513711;https://www.facebook.com/MIBACT/posts/10154053542513711
photo;post_page_171645503710;"#Buongiorno dall_ipogeo dei Volumni e necropoli del Palazzone_ Perugia.  Scoperta nel 1840_ la tomba_ costituisce uno dei più importanti monumenti dell’Etruria e fa parte della più vasta necropoli_ detta del Palazzone.  L’Ipogeo dei Volumni_ scavato in profondità nel terreno e al quale si accede da una ripida scalinata_ ripropone la struttura architettonica di una casa romana. Il nome della famiglia Velimna (Volumni in latino) è desumibile dalle iscrizioni poste sulle urne cinerarie e da quella sullo stipite della porta di accesso_ che ricorda i fratelli Velimna_ fondatori della tomba. Articolata in più ambienti_ con il soffitto di quello centrale che imita un tetto in legname a due spioventi e altri a cassettoni con teste di Medusa scolpite_ la tomba custodisce magnifiche urne cinerarie con teste di Medusa; quella di Arunte_ notevolissima_ consiste in un letto adorno di drappi_ sul quale riposa il defunto nella tipica posizione recumbente.  Scopriamola su http://www.archeopg.arti.beniculturali.it/?page_id=168 #Italiaviaggianellabellezza #MiBACTsocial";https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/969117_10154053445708711_109169087823055528_n.jpg?oh=9a555fe156bb01674b0d7c80da65cbc2&oe=57DF3C4B;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154053445708711/?type=3;facebook.com;2016-03-17T08:57:37+0000;1458205057;17/03/2016 09:57;916;927;34;34;24;10;336;27;1313;171645503710_10154053453958711;https://www.facebook.com/MIBACT/posts/10154053453958711
photo;post_page_171645503710;#Tomorrow at Pinacoteca di Brera in Milan: Perugino and Raphael_ the Marriage of the Virgin. A dialogue between the master and the pupil  Free admission all day long.  http://bit.ly/1UfWHCu;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/9742_10154051354438711_6579875392635353819_n.jpg?oh=a6c257e3b9a581eabf8aad9ae59891a9&oe=57E0FB79;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154051354438711/?type=3;facebook.com;2016-03-16T15:58:51+0000;1458143931;16/03/2016 16:58;1451;1470;27;27;21;6;388;11;1877;171645503710_10154051367348711;https://www.facebook.com/MIBACT/posts/10154051367348711
photo;post_page_171645503710;David #Gilmour tornerà a suonare dal vivo  a #Pompeii il 7 e 8 luglio #PinkFloyd #LiveAtPompeii   Radio2 Radio Deejay Radio 105 RTL 102.5 Radio3 Rai Radio Capital R101 Radio KissKiss RDS - 100% Grandi Successi;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12809607_10154050984348711_8587277705120716686_n.jpg?oh=1fd7c744dc4095ee5dda8220df50fec3&oe=57DAF957;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154050984348711/?type=3;facebook.com;2016-03-16T12:59:37+0000;1458133177;16/03/2016 13:59;764;772;125;121;60;61;462;39;1386;171645503710_10154050984348711;https://www.facebook.com/MIBACT/posts/10154050984348711:0
link;post_page_171645503710;Da oggi aperte altre 5 domus a #Pompeii;https://external.xx.fbcdn.net/safe_image.php?d=AQD3BLhdnPFwPw2t&w=130&h=130&url=https%3A%2F%2Fscontent-mxp1-1.xx.fbcdn.net%2Fhphotos-xfa1%2Ft31.0-8%2F11927446_10154047894561151_8894695099269809558_o.jpg&cfs=1;http://larep.it/1Wnrg7c;larep.it;2016-03-16T12:08:07+0000;1458130087;16/03/2016 13:08;1846;1864;42;41;28;13;843;15;2745;171645503710_10154050888993711;https://www.facebook.com/MIBACT/posts/10154050888993711
photo;post_page_171645503710;#Buongiorno da Villa della Regina_ Torino.  Il complesso di vigna e giardini fu costruito sulla collina torinese sul modello delle ville romane dal principe cardinale Maurizio di Savoia_ figlio del duca Carlo Emanuele I ad inizio Seicento. Nel 1657 la moglie Lodovica ne amplia fabbricati e giardini_ aggiornando decorazioni e arredi. Nel 1692 la Vigna passa ad Anna d’Orleans_ moglie di Vittorio Amedeo II_ che dispone_ in quella che ormai sarà chiamata Villa della Regina_ importanti interventi. Con la guida di Filippo Juvarra_ e poi di Giovanni Pietro Baroni di Tavigliano_ si ridefiniscono spazi e rapporti con il giardino_ l’arredo e le decorazioni seicentesche con il coinvolgimento dei grandi artisti all’opera nei cantieri regi della capitale del regno. Scopri di più su http://polomusealepiemonte.beniculturali.it/index.php/musei-e-luoghi-della-cultura/villa-della-regina/ #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1510437_10154050575938711_5791166656177477004_n.jpg?oh=da82590d29a1e78c94e052fff347f26e&oe=57DAE09E;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154050575938711/?type=3;facebook.com;2016-03-16T09:00:23+0000;1458118823;16/03/2016 10:00;919;924;27;27;21;6;269;50;1265;171645503710_10154050578098711;https://www.facebook.com/MIBACT/posts/10154050578098711
link;post_page_171645503710;Clicca _mi piace_ alla pagina ufficiale di S&T MED_ un progetto strategico del MiBACT per il turismo sostenibile nel #Mediterraneo  #facebook https://www.facebook.com/ST-MED-720021794810441/?ref=hl  #twitter https://twitter.com/STMED_Project ENPI CBC Med Programme Dario Franceschini - pagina ufficiale ANSAmed ArcheoMedSites;https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/10368232_772503116228975_8869620985287385676_n.jpg?oh=9f31aab044076da2a1ca9484b786a357&oe=579E74C3;https://www.facebook.com/STMEDProject/;facebook.com;2016-03-15T16:04:44+0000;1458057884;15/03/2016 17:04;43;43;2;2;2;0;0;1;46;171645503710_10154048309628711;https://www.facebook.com/MIBACT/posts/10154048309628711
photo;post_page_171645503710;Domani 16 marzo apertura straordinaria gratuita del Museo Archeologico di Napoli dalle ore 16 alle 19.30.  Il direttore Paolo Giulierini_ offre alla città la possibilità di visitare gratuitamente la grande mostra “Mito e natura. Dalla Grecia a Pompei” e i giardini storici del Museo.  Pagina #facebook ufficiale https://goo.gl/Clv852  #MANNapoli;https://scontent.xx.fbcdn.net/v/t1.0-0/q85/p130x130/12832306_10154047837303711_4168997290562754006_n.jpg?oh=44f94d35f6d2ff24fc3f4b705af8cbd9&oe=57DA9F4C;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154047837303711/?type=3;facebook.com;2016-03-15T15:29:01+0000;1458055741;15/03/2016 16:29;408;410;23;23;14;9;219;2;652;171645503710_10154047837303711;https://www.facebook.com/MIBACT/posts/10154047837303711:0
photo;post_page_171645503710;Oggi le #ididiMarzo  In largo Argentina_ a Roma_ dove più di duemila anni fa si trovava la Curia di Pompeo_ sede provvisoria del Senato distrutto da un incendio_ il 15 marzo del 44 a.C. si consumò la fine di Giulio Cesare.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1918845_10154047948313711_5660574560058673829_n.jpg?oh=0c2cad4ea2c8194e4d80a2bb7e8b459a&oe=57A11BEE;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154047948313711/?type=3;facebook.com;2016-03-15T13:13:46+0000;1458047626;15/03/2016 14:13;997;1012;13;13;7;6;671;13;1694;171645503710_10154047954748711;https://www.facebook.com/MIBACT/posts/10154047954748711
photo;post_page_171645503710;La collezione Torlonia restituita al pubblico!  È stato firmato oggi lo storico accordo tra il MiBACT e i rappresentanti della Fondazione Torlonia che sancisce la reciproca collaborazione per la piena valorizzazione della collezione Torlonia_ il complesso di marmi antichi di proprietà privata tra i più imponenti e storicamente significativi al mondo. Tutti i dettagli su http://goo.gl/6spjFf  #Torlonia Dario Franceschini - pagina ufficiale;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/250166_10154047765713711_4213979979606567911_n.jpg?oh=0ecac06799a8c8c9b62377b79f6f7949&oe=57E20016;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154047765713711/?type=3;facebook.com;2016-03-15T11:30:11+0000;1458041411;15/03/2016 12:30;522;526;13;13;13;0;270;41;846;171645503710_10154047777938711;https://www.facebook.com/MIBACT/posts/10154047777938711
photo;post_page_171645503710;#Buongiorno da Villa Lante_ Bagnaia - Viterbo.  Villa Lante a Bagnaia_ frazione di Viterbo è_ assieme a Bomarzo_ uno dei più famosi giardini italiani a sorpresa manieristici del XVI secolo. Pur in mancanza di documentazione contemporanea_ la sua ideazione è attribuita a Jacopo Barozzi da Vignola.  La costruzione cominciò nel 1511_ ma fu portata a termine intorno al 1566 su commissione del cardinale Gianfrancesco Gambara. La villa è conosciuta come _Villa Lante_. Tuttavia non ha acquisito questo nome se non quando_ nel XVII secolo_ passò nelle mani di Ippolito Lante Montefeltro della Rovere_ Duca di Bomarzo_ quando la costruzione aveva già 100 anni di vita. Visitiamola http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=156530&pagename=57 #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/970386_10154047547188711_8356492292087021576_n.jpg?oh=792ef1528dda4d31f9e40308d2bee52f&oe=57DEBB1E;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154047547188711/?type=3;facebook.com;2016-03-15T08:58:18+0000;1458032298;15/03/2016 09:58;2744;2766;201;200;144;56;2488;206;5638;171645503710_10154047548048711;https://www.facebook.com/MIBACT/posts/10154047548048711
photo;post_page_171645503710;Ventiquattro ore per ideare un progetto che porti innovazione nella filiera del #turismo: è questo l’obiettivo di TO.MA.TO - Top Marathon Tourism che si terrà al Museo nazionale ferroviario di Pietrarsa il 7 e l’8 aprile 2016.   #Tomato2016  Dettagli su http://www.invitalia.it/site/new/home/to.ma.to---top-marathon-tourism.html;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1915131_10154046043173711_1705152687471245243_n.jpg?oh=a01fe44d5f69f64bcf700e6f83ac81fb&oe=57E13F8B;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154046043173711/?type=3;facebook.com;2016-03-14T19:08:12+0000;1457982492;14/03/2016 20:08;48;48;2;2;2;0;21;0;71;171645503710_10154046043173711;https://www.facebook.com/MIBACT/posts/10154046043173711:0
video;post_page_171645503710;Questa sera su Rai Storia gli ultimi giorni di #Pompeii;https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/12514423_10154518466157565_1457532095_n.jpg?oh=3b5570584cb6784bd2baf85d34d42103&oe=57D7FB3F;https://www.facebook.com/raistoria/videos/10154518456387565/;facebook.com;2016-03-14T16:14:37+0000;1457972077;14/03/2016 17:14;303;309;6;6;6;0;0;1;310;171645503710_10154045596013711;https://www.facebook.com/MIBACT/posts/10154045596013711
photo;post_page_171645503710;Dal 23 aprile #MaggiodeiLibri;https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/720_945076015612752_4745009987726869715_n.jpg?oh=c66be41b0ed892afc39a8266003f8731&oe=579FDBC3;https://www.facebook.com/Biblilist/photos/a.731518760301813.1073741828.726876577432698/945076015612752/?type=3;facebook.com;2016-03-14T10:49:21+0000;1457952561;14/03/2016 11:49;182;185;4;4;3;1;2;2;190;171645503710_10154044835778711;https://www.facebook.com/MIBACT/posts/10154044835778711
photo;post_page_171645503710;#Buongiorno dal Museo Nazionale del Molise in Castello Pandone_ Venafro (IS).  A Venafro_ “porta del Molise”_ nel punto di incontro con Lazio_ Campania e Abruzzo_ si presenta al pubblico il Museo Nazionale del Molise in Castello Pandone. Il percorso è diviso in due sezioni: il castello_ “museo di se stesso”_ con le sue valenze urbanistiche_ architettoniche e decorative_ e l’esposizione al secondo piano di affreschi_ sculture_ tele_ disegni e stampe_ in un itinerario che documenta la cronologia – dal Medioevo al Barocco – e i diversi orientamenti culturali di committenti e artisti in Molise. Scopriamolo su www.castellopandone.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12821433_10154044713213711_1611727752378633197_n.jpg?oh=c9b2918bb2145deb62d8a4d47e8eb111&oe=57CE7463;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154044713213711/?type=3;facebook.com;2016-03-14T09:26:35+0000;1457947595;14/03/2016 10:26;427;432;17;17;15;2;161;11;616;171645503710_10154044722633711;https://www.facebook.com/MIBACT/posts/10154044722633711
video;post_page_171645503710;Nuove aperture a #Pompeii: in anteprima da Rainews.it;https://external.xx.fbcdn.net/safe_image.php?d=AQBhQzDACYpzKgF7&w=130&h=130&url=http%3A%2F%2Fwww.rainews.it%2Fdl%2Fimg%2F2016%2F03%2F300x169_1457859055330.Schermata_2016_03_13_alle_09.50.23.png&cfs=1;http://www.rainews.it/dl/rainews/media/Pompei-le-domus-restaurate-anteprima-Tg1-f9f5aedc-bcaa-45d3-b640-982fee7482c0.html;rainews.it;2016-03-13T10:05:06+0000;1457863506;13/03/2016 11:05;654;660;23;23;17;6;350;6;1033;171645503710_10154040352193711;https://www.facebook.com/MIBACT/posts/10154040352193711
photo;post_page_171645503710;#Chiusi (SI) e #Venezia insieme per promuovere il patrimonio culturale.  La città di Chiusi e la Città di Venezia hanno sottoscritto un_intesa con cui si impegneranno ad attuare un programma pluriennale di scambi culturali attraverso la costruzione di un rapporto nuovo che unisca le potenzialità delle varie istituzioni museali presenti nelle due città (Fondazione Musei Civici di Venezia e Museo Nazionale Etrusco di Chiusi_ Museo Civico e Museo della Cattedrale). Museo Nazionale Etrusco di Chiusi Fondazione Musei Civici Venezia Comune di Venezia;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10399944_10154035841343711_7450586391276390270_n.jpg?oh=25fa8b0d81c4c0403a9173a0a419c537&oe=57DC9266;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154035841343711/?type=3;facebook.com;2016-03-12T15:46:21+0000;1457797581;12/03/2016 16:46;633;634;13;13;12;1;193;20;859;171645503710_10154035846233711;https://www.facebook.com/MIBACT/posts/10154035846233711
photo;post_page_171645503710;A Siponto - Manfredonia (FG) l_artista Edoardo Tresoldi ricostruisce la basilica.  Fonte ARTRIBUNE http://www.artribune.com/2016/03/in-puglia-il-giovane-edoardo-tresoldi-ricostruisce-la-basilica-paleocristiana-di-siponto-graziealla-rete-metallica-ecco-le-straordinarie-immagini-dellinstallazione/  Foto Giacomo Pepe. PPAN FoggiaToday Manfredonia;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12809589_10154034127268711_9021613335081256771_n.jpg?oh=658852eecb8ef1e0b842dd3712039b8f&oe=57D1918F;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154034127268711/?type=3;facebook.com;2016-03-12T09:42:47+0000;1457775767;12/03/2016 10:42;1598;1606;57;57;45;12;779;25;2459;171645503710_10154034127268711;https://www.facebook.com/MIBACT/posts/10154034127268711:0
photo;post_page_171645503710;MiBACT shared Centenario Prima Guerra Mondiale_s photo.;https://scontent.xx.fbcdn.net/v/t1.0-0/q82/s130x130/1795486_1751304331756018_3561416520670272491_n.jpg?oh=7dd2e91f3bdad88428019bfad549d015&oe=579B031D;https://www.facebook.com/centenario1418/photos/a.1476374672582320.1073741827.1476370332582754/1751304331756018/?type=3;facebook.com;2016-03-11T14:41:59+0000;1457707319;11/03/2016 15:41;64;64;1;1;1;0;0;0;65;171645503710_10154030593388711;https://www.facebook.com/MIBACT/posts/10154030593388711
photo;post_page_171645503710;#Buongiorno dalla Galleria Nazionale di Cosenza.  La Galleria Nazionale di Cosenza_ situata nel prestigioso Palazzo Arnone è costituita dalla collezione dei dipinti che_ a partire dagli anni Ottanta del Novecento_ sono stati acquisiti al patrimonio dello Stato. Documenta momenti significativi dell’arte italiana_ in particolare meridionale_ dal Cinquecento al Novecento ed espone opere di pittori nati in Calabria_ da Pietro Negroni a Mattia Preti a Umberto Boccioni e_ in considerazione della storica dipendenza della Calabria da Napoli_ di artisti napoletani che hanno influenzato gli esiti della pittura locale Visitiamola: http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=150288&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12805760_10154030011628711_2262770414196892260_n.jpg?oh=c0b8348b6edd2a904a65672c8747968a&oe=579C6298;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154030011628711/?type=3;facebook.com;2016-03-11T09:38:11+0000;1457689091;11/03/2016 10:38;477;482;16;16;14;2;242;8;743;171645503710_10154030014243711;https://www.facebook.com/MIBACT/posts/10154030014243711
link;post_page_171645503710;Capolavori dall_Hermitage a Palazzo Madama Torino.;https://external.xx.fbcdn.net/safe_image.php?d=AQC2ceywHJ8tcX0f&w=130&h=130&url=http%3A%2F%2Fwww.torinoclick.it%2Fwp-content%2Fuploads%2FP_20160310_100007_SRES.jpg&cfs=1&sx=0&sy=0&sw=432&sh=432;http://www.torinoclick.it/?p=45024;torinoclick.it;2016-03-10T16:34:20+0000;1457627660;10/03/2016 17:34;265;269;12;12;7;5;0;7;284;171645503710_10154027736073711;https://www.facebook.com/MIBACT/posts/10154027736073711
photo;post_page_171645503710;#Buongiorno dalla Galleria Nazionale delle Marche_ Urbino.  Le collezioni della Galleria Nazionale delle Marche sono esposte in una cornice unica al mondo: lo splendido Palazzo Ducale di Urbino_ voluto da Federico da Montefeltro a gloria della sua casata e_ al contempo_ espressione della sua personalità di uomo del Rinascimento_ che coniugava la cultura con il mestiere delle armi e l_abilità politica. Scopriamo di più su http://www.artimarche.beniculturali.it/ #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12814278_10154026918273711_1297272624753955892_n.jpg?oh=0cd9406650275983bcc1feaf587ce8bb&oe=57E26DBF;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154026918273711/?type=3;facebook.com;2016-03-10T10:29:47+0000;1457605787;10/03/2016 11:29;1038;1047;28;28;18;10;304;29;1399;171645503710_10154026918733711;https://www.facebook.com/MIBACT/posts/10154026918733711
photo;post_page_171645503710;Domani il Ministro Dario Franceschini - pagina ufficiale a Torino. Museo Egizio di Torino http://goo.gl/CsY5Dj;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12794515_10154025003708711_6374946034408616615_n.jpg?oh=81565991bb472d94626976c5804b6500&oe=579A8CD2;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154025003708711/?type=3;facebook.com;2016-03-09T16:15:34+0000;1457540134;09/03/2016 17:15;297;301;3;3;3;0;55;0;355;171645503710_10154025009393711;https://www.facebook.com/MIBACT/posts/10154025009393711
photo;post_page_171645503710;_Le Storie dell_Arte_ al MAXXI - Museo nazionale delle arti del XXI secolo_ Roma. Sabato 12 marzo Virgilio Sieni_ uno dei protagonisti della danza contemporanea europea. Dettagli su http://www.fondazionemaxxi.it/events/sui-principi-della-composizione-performativa-incontro-con-virgilio-sieni/;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12805744_10154024810293711_2635177451154214394_n.jpg?oh=d118ab76a4eb0890011fffc405985f6c&oe=57A63C0E;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154024810293711/?type=3;facebook.com;2016-03-09T14:35:03+0000;1457534103;09/03/2016 15:35;143;145;2;2;2;0;66;1;212;171645503710_10154024834593711;https://www.facebook.com/MIBACT/posts/10154024834593711
link;post_page_171645503710;Presentate le #GiornatediPrimavera del FAI - Fondo Ambiente Italiano. Novecento beni culturali aperti straordinariamente il 19 e 20 marzo 2016.;https://external.xx.fbcdn.net/safe_image.php?d=AQBtXjh3J_M9cImH&w=130&h=130&url=http%3A%2F%2Fgiornatefai.caffeina.be%2Fapp%2Fuploads%2F2015%2F03%2FSchermata-2015-03-11-alle-19.38.17.png&cfs=1;https://t.co/97UdagOu7G;t.co;2016-03-09T10:37:41+0000;1457519861;09/03/2016 11:37;635;636;7;7;7;0;369;2;1013;171645503710_10154024358008711;https://www.facebook.com/MIBACT/posts/10154024358008711
